slice,ticker,date,time,expiry,tenor_years,forward_raw,forward_dea,forward_shift_bp,implied_carry,corrected_quotes,median_eep_call_bp,median_eep_put_bp,max_eep_bp,rounds,skipped_floor,max_forward_shift_bp
daily,AMD,2026-08-24,1538,2027-12-17,1.3150684932,483.0304375918,486.2565661379,66.7893427632,-0.0076046505,151,1.4755862103,202.2101904448,716.9234099341,2,0,72.5722576233
daily,AMD,2026-08-24,1538,2028-01-21,1.4109589041,484.6784050334,488.1958256409,72.5722576233,-0.0069198401,152,1.4409377556,214.0992116367,756.4825434748,2,0,72.5722576233
daily,AMD,2026-08-25,1530,2026-08-26,0.0027397260,480.4755676164,480.4757948649,0.0047296581,0.0296385737,107,0.0412581874,0.1233570860,0.8286214573,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2026-08-28,0.0082191781,480.5744012193,480.5804494933,0.1258551027,0.0086077259,123,0.1491092127,1.4871689220,3.8251209672,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2026-08-31,0.0164383562,480.6754199895,480.6862324010,0.2249420523,0.0098345808,121,0.1133522145,2.3716086531,4.9704994597,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2026-09-02,0.0219178082,480.5295840641,480.5329251397,0.0695290320,0.0313894108,159,0.1967740956,1.1381855375,4.1432898972,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2026-09-04,0.0273972603,480.9708251649,481.0053477986,0.7177698072,-0.0031869831,160,0.1345806491,5.4095601639,14.3435962034,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2026-09-09,0.0410958904,481.1440084663,481.1901239556,0.9584550260,0.0011426373,43,0.2191756400,0.9583181697,3.8028940347,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2026-09-11,0.0465753425,481.1181647928,481.1525319442,0.7143183082,0.0071372841,134,0.1919874471,9.1514917848,19.5321934641,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2026-09-18,0.0657534247,481.6916284283,481.7471908214,1.1534847157,-0.0026924617,123,0.4129084181,18.3587975870,36.0647293414,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2026-09-25,0.0849315068,481.7717276027,481.8157257028,0.9132561660,0.0047849188,126,0.2819944969,17.5303098951,36.9236474783,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2026-10-02,0.1041095890,482.3144616334,482.4128323249,2.0395550902,-0.0010952363,137,0.2459779210,19.3410926169,48.2328930204,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2026-10-16,0.1424657534,483.2712572281,483.4324019905,3.3344578214,-0.0054283503,98,0.3465759673,50.3961311152,82.0659805743,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2026-11-20,0.2383561644,484.8857698723,485.1418080279,5.2803808964,-0.0021993105,110,0.6019952920,56.2696508672,133.0692749328,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2026-12-18,0.3150684932,486.2683824975,486.7341146276,9.5776765844,-0.0024413841,117,0.5985413519,61.6970526767,169.8518949624,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2027-01-15,0.3917808219,488.1200808889,488.9663461561,17.3372352482,-0.0058160506,126,0.3755897759,71.7562712815,214.0977419132,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2027-02-19,0.4876712329,489.9381088602,490.8095122175,17.7859885051,-0.0044953373,118,0.6937151332,54.0536039180,222.5328979506,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2027-03-19,0.5643835616,492.1366352593,493.1378064588,20.3433584851,-0.0067432699,128,0.6403101500,98.1576048802,305.9068411475,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2027-04-16,0.6410958904,493.2834027648,494.3158138787,20.9293705828,-0.0047759052,74,0.8438248798,20.9047452134,111.6998351853,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2027-06-17,0.8109589041,497.2038910073,498.7618501908,31.3344125351,-0.0062708143,144,1.0105742381,113.3540335996,427.4786327541,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2027-09-17,1.0630136986,501.7220960753,503.9214457740,43.8360143180,-0.0046086894,149,1.1781944879,141.3075898011,533.1337655349,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2027-12-17,1.3123287671,507.0169114468,510.7658953923,73.9419901174,-0.0056774403,150,1.4868871391,176.6004334828,642.6579601316,2,0,73.9419901174
daily,AMD,2026-08-25,1530,2028-01-21,1.4082191781,508.8881864919,512.4685480303,70.3565465546,-0.0046663149,149,1.5675601565,189.0418698892,676.5549847242,2,0,73.9419901174
daily,AMD,2026-08-26,1530,2026-08-28,0.0054794521,482.2739165481,482.2843899285,0.2171666348,-0.0470914446,115,0.0846449283,3.3579408216,6.5231594036,2,0,74.2205905603
daily,AMD,2026-08-26,1530,2026-08-31,0.0136986301,482.4762832346,482.4831703592,0.1427453504,-0.0262148969,125,0.0905865773,6.0145516934,10.1647097868,2,0,74.2205905603
daily,AMD,2026-08-26,1530,2026-09-02,0.0191780822,482.9485118120,482.9999289247,1.0646499878,-0.0637309229,134,0.1462215141,10.0747540924,22.7885892432,2,0,74.2205905603
daily,AMD,2026-08-26,1530,2026-09-04,0.0246575342,482.7752567002,482.8165485610,0.8553019299,-0.0257591664,163,0.1481945312,9.2020368827,20.4607987901,2,0,74.2205905603
daily,AMD,2026-08-26,1530,2026-09-09,0.0383561644,483.4013071759,483.4856673933,1.7451383783,-0.0391519699,126,0.2659625710,11.5388904609,26.4706078042,2,0,74.2205905603
daily,AMD,2026-08-26,1530,2026-09-11,0.0438356164,483.0759545449,483.1377094144,1.2783676967,-0.0131043293,132,0.2298166431,15.0098815884,27.2539840954,2,0,74.2205905603
daily,AMD,2026-08-26,1530,2026-09-18,0.0630136986,483.4522678672,483.5406604065,1.8283612508,-0.0108299630,119,0.3377786938,22.4602272277,39.0101026938,2,0,74.2205905603
daily,AMD,2026-08-26,1530,2026-09-25,0.0821917808,483.2852013202,483.3625846023,1.6011928738,0.0050076604,131,0.3438201385,16.9114753784,37.4272350900,2,0,74.2205905603
daily,AMD,2026-08-26,1530,2026-10-02,0.1013698630,484.0906341102,484.2220289310,2.7142607520,-0.0063697517,140,0.2869120224,21.3484377152,51.8751208922,2,0,74.2205905603
daily,AMD,2026-08-26,1530,2026-10-16,0.1397260274,484.8783291061,485.0341447595,3.2135000471,-0.0062418673,101,0.2903565959,49.9009100278,80.0196436692,2,0,74.2205905603
daily,AMD,2026-08-26,1530,2026-11-20,0.2356164384,487.0989108051,487.4001318801,6.1839816986,-0.0084172712,114,0.4841174214,58.6803832959,141.6446223281,2,0,74.2205905603
daily,AMD,2026-08-26,1530,2026-12-18,0.3123287671,488.0970271104,488.6018235897,10.3421338641,-0.0045588956,121,0.4120655559,62.2639430487,173.3397107883,2,0,74.2205905603
daily,AMD,2026-08-26,1530,2027-01-15,0.3890410959,490.1776399434,490.7187768407,11.0396079551,-0.0069150095,128,0.5302835069,71.9089187510,219.8717952038,2,0,74.2205905603
daily,AMD,2026-08-26,1530,2027-02-19,0.4849315068,492.5358095087,493.6003251066,21.6129584348,-0.0097037038,115,0.7905778797,53.3909843875,236.4705415909,2,0,74.2205905603
daily,AMD,2026-08-26,1530,2027-03-19,0.5616438356,494.0635760829,495.2647184764,24.3114945467,-0.0088760351,129,0.6789681009,99.2872866886,312.2014799774,2,0,74.2205905603
daily,AMD,2026-08-26,1530,2027-04-16,0.6383561644,495.7131299831,496.8799045940,23.5372948657,-0.0080665732,70,1.0430715727,21.4713998090,113.7952120933,2,0,74.2205905603
daily,AMD,2026-08-26,1530,2027-06-17,0.8082191781,499.1269372233,500.9730851778,36.9875439851,-0.0080513973,144,0.9693487481,113.7476529759,428.3628977297,2,0,74.2205905603
daily,AMD,2026-08-26,1530,2027-09-17,1.0602739726,504.0597372662,506.2702332032,43.8538485338,-0.0063482565,150,1.1450306966,140.3601385799,533.9731974604,2,0,74.2205905603
daily,AMD,2026-08-26,1530,2027-12-17,1.3095890411,509.5205341825,512.8044005745,64.4501285360,-0.0068298635,150,1.4475235904,174.9510841134,637.6706650999,2,0,74.2205905603
daily,AMD,2026-08-26,1530,2028-01-21,1.4054794521,510.6920231395,514.4824094946,74.2205905603,-0.0057846729,156,1.3072541384,186.7617516869,667.9876251742,2,0,74.2205905603
daily,AMD,2026-08-27,1530,2026-08-28,0.0027397260,471.4248882566,471.4248882566,0.0000000000,0.0031824922,90,0.0656938290,0.3030752154,0.7522030775,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2026-08-31,0.0109589041,471.1994593895,471.1905229753,-0.1896524719,0.0746252516,58,0.5806353836,0.0522407746,3.5741607847,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2026-09-02,0.0164383562,471.2226449806,471.2153474177,-0.1548644347,0.0591915481,119,0.9663435058,0.0859172760,4.4008744015,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2026-09-04,0.0219178082,471.5721508062,471.5849088177,0.2705420903,0.0181099397,173,0.1224546357,2.6136136152,8.4244556095,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2026-09-09,0.0356164384,471.5771296499,471.5890067745,0.2518596387,0.0254924482,128,0.1700171564,2.9176659576,8.1104201781,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2026-09-11,0.0410958904,471.9953189641,472.0155715845,0.4290851953,0.0051517639,129,0.1932848510,8.4797520311,18.8830947600,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2026-09-18,0.0602739726,472.3439332506,472.3968316862,1.1199135189,0.0021884768,122,0.2341094328,16.8683175325,33.8299523582,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2026-09-25,0.0794520548,472.4272075759,472.5062353638,1.6728034842,0.0079033311,132,0.2317037613,15.6042056048,36.1012714238,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2026-10-02,0.0986301370,473.0987976321,473.1860190224,1.8436189390,-0.0009298868,130,0.3276150139,20.6641830496,45.7578802972,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2026-10-09,0.1178082192,473.3175355973,473.4635654136,3.0852399343,0.0003060920,50,0.5070863767,3.7817831308,11.7153878320,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2026-10-16,0.1369863014,473.9972255023,474.1406978447,3.0268603856,-0.0048632600,100,0.3099906446,46.1350297204,75.7826554621,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2026-11-20,0.2328767123,475.5263315039,475.9503259087,8.9163181249,-0.0031896577,107,0.5792519366,62.4027314155,128.8765934489,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2026-12-18,0.3095890411,477.1851166679,477.6541089496,9.8283090850,-0.0042162774,114,0.6054329024,68.8495093752,169.9132591058,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2027-01-15,0.3863013699,478.5803815962,479.2613657233,14.2292528751,-0.0041855254,120,0.7813119281,76.3033632531,213.0927774368,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2027-02-19,0.4821917808,480.7474989810,481.5422949904,16.5325042987,-0.0052564451,114,0.7680152109,57.1141705414,224.8988785898,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2027-03-19,0.5589041096,482.3592305407,483.2613055861,18.7013119751,-0.0053643313,125,0.7969560749,104.9478874374,305.3324381970,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2027-04-16,0.6356164384,484.2458335109,485.2458504588,20.6510181113,-0.0062649416,71,1.1258847244,21.5217260787,123.7479555890,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2027-06-17,0.8054794521,487.0091056606,488.6378823978,33.4444822130,-0.0050310138,144,0.8296408027,117.7159902545,428.4678455326,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2027-09-17,1.0575342466,492.5963974114,495.1761149881,52.3698019360,-0.0065957869,150,1.0384703282,147.3525301032,553.4157518833,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2027-12-17,1.3068493151,497.4053830189,500.5065402207,62.3466755213,-0.0053332096,150,1.3570349133,176.1095516771,661.6940600234,2,0,69.6269054354
daily,AMD,2026-08-27,1530,2028-01-21,1.4027397260,499.4126672462,502.8899231017,69.6269054354,-0.0054180064,154,1.3981421970,190.8617035483,700.8320545054,2,0,69.6269054354
daily,DIA,2026-08-14,1530,2026-08-21,0.0191780822,536.7948511812,536.7968983811,0.0381374735,0.0342548100,99,0.0382304719,0.4761063957,1.4081498211,2,1,49.4552795571
daily,DIA,2026-08-14,1530,2026-08-28,0.0383561644,537.0515250386,537.0721708381,0.3844286546,0.0226808233,98,0.0335494066,1.0961501261,5.3972218835,2,1,49.4552795571
daily,DIA,2026-08-14,1530,2026-09-04,0.0575342466,537.5010897087,537.5635165119,1.1614265418,0.0118397297,120,0.0405851200,1.2010157783,14.7666871800,2,1,49.4552795571
daily,DIA,2026-08-14,1530,2026-09-11,0.0767123288,537.8273982296,537.9286198645,1.8820468283,0.0094889658,132,0.0498900367,1.3752975767,16.3723592689,2,1,49.4552795571
daily,DIA,2026-08-14,1530,2026-09-18,0.0958904110,537.6774529570,537.7471154738,1.2956190819,0.0186680444,116,0.0899618286,3.4085194548,12.8893777674,2,1,49.4552795571
daily,DIA,2026-08-14,1530,2026-09-25,0.1150684932,537.6528345587,537.7225506502,1.2966748607,0.0222452189,150,0.0753639727,1.6662765982,12.2709741795,2,1,49.4552795571
daily,DIA,2026-08-14,1530,2026-09-30,0.1287671233,537.7885487266,537.8499172210,1.1411268337,0.0220712695,187,0.0851485445,0.9939252261,19.2718818593,2,1,49.4552795571
daily,DIA,2026-08-14,1530,2026-10-02,0.1342465753,538.0050944288,538.1049196403,1.8554696320,0.0192109502,150,0.0939352267,1.6447971395,16.9236188941,2,1,49.4552795571
daily,DIA,2026-08-14,1530,2026-10-16,0.1726027397,538.6860308433,538.8402306616,2.8625174866,0.0156193710,125,0.1333652720,5.8014317164,30.2728323267,2,1,49.4552795571
daily,DIA,2026-08-14,1530,2026-12-18,0.3452054795,541.4977616281,541.9536549676,8.4191177094,0.0107000334,172,0.1959406544,11.0644645418,68.4881546334,2,1,49.4552795571
daily,DIA,2026-08-14,1530,2026-12-31,0.3808219178,541.5519926594,542.0391051279,8.9947498140,0.0130210697,258,0.1778362290,3.3810395540,66.1153583131,2,1,49.4552795571
daily,DIA,2026-08-14,1530,2027-01-15,0.4219178082,542.8272219071,543.3890296978,10.3496613306,0.0097480497,100,0.1830594855,6.9205133956,87.9770350422,2,1,49.4552795571
daily,DIA,2026-08-14,1530,2027-03-19,0.5945205479,545.7315041309,546.7786529162,19.1879848850,0.0079364839,90,0.2079176670,10.7743203135,113.3598123595,2,1,49.4552795571
daily,DIA,2026-08-14,1530,2027-03-31,0.6273972603,545.7091768637,546.6617033956,17.4548380770,0.0099139110,215,0.1949479631,3.0118444063,119.6000057034,2,1,49.4552795571
daily,DIA,2026-08-14,1530,2027-06-17,0.8410958904,549.6348829977,551.2716902587,29.7799013776,0.0073618762,125,0.2587632608,9.5172136034,171.2153911609,2,1,49.4552795571
daily,DIA,2026-08-14,1530,2027-06-30,0.8767123288,549.9008608277,551.4236075051,27.6912946645,0.0083396300,240,0.3806975557,20.6253124470,172.0983975702,2,1,49.4552795571
daily,DIA,2026-08-14,1530,2027-12-17,1.3424657534,558.4676833527,560.8613917318,42.8620751103,0.0073735539,147,0.3786143819,40.5824411782,303.3676419823,2,1,49.4552795571
daily,DIA,2026-08-14,1530,2028-01-21,1.4383561644,559.9019483541,562.6709590922,49.4552795571,0.0075097384,147,0.4311664870,44.2694360582,329.5990796473,2,1,49.4552795571
daily,DIA,2026-08-17,1530,2026-08-21,0.0109589041,534.3601493141,534.3601493141,0.0000000000,0.0378136347,125,0.0608708666,0.0810857090,0.5170824381,2,1,51.3994958615
daily,DIA,2026-08-17,1530,2026-08-28,0.0301369863,534.6006846047,534.6137368783,0.2441499593,0.0220867320,102,0.0243427868,1.0881291459,2.8950865755,2,1,51.3994958615
daily,DIA,2026-08-17,1530,2026-09-04,0.0493150685,534.9768210870,535.0195331592,0.7983910808,0.0128267432,114,0.0437896311,1.4187842874,7.4699153488,2,1,51.3994958615
daily,DIA,2026-08-17,1530,2026-09-11,0.0684931507,535.3033736076,535.3730235318,1.3011299315,0.0101870964,128,0.0562282491,1.4216192028,11.1124713786,2,1,51.3994958615
daily,DIA,2026-08-17,1530,2026-09-18,0.0876712329,535.1036558539,535.1568772572,0.9945998830,0.0208486813,118,0.1012850079,3.2760020272,10.7596024223,2,1,51.3994958615
daily,DIA,2026-08-17,1530,2026-09-25,0.1068493151,535.1105456128,535.1589828713,0.9051822830,0.0239000468,156,0.0796043163,1.3816160743,10.2552150391,2,1,51.3994958615
daily,DIA,2026-08-17,1530,2026-09-30,0.1205479452,535.2603039821,535.3195257358,1.1064103439,0.0230202971,180,0.0805638804,1.1032221951,14.1924412883,2,1,51.3994958615
daily,DIA,2026-08-17,1530,2026-10-02,0.1260273973,535.4114936986,535.4836876501,1.3483825499,0.0212410300,148,0.0909411674,1.7419363582,13.1511024155,2,1,51.3994958615
daily,DIA,2026-08-17,1530,2026-10-16,0.1643835616,536.0879938501,536.2301820651,2.6523297784,0.0167220312,124,0.1118214793,7.0798112338,26.6131142146,2,1,51.3994958615
daily,DIA,2026-08-17,1530,2026-12-18,0.3369863014,538.8881131012,539.3198419721,8.0114751170,0.0111476363,167,0.2183614418,11.2955132592,65.3722485626,2,1,51.3994958615
daily,DIA,2026-08-17,1530,2026-12-31,0.3726027397,539.0834963101,539.5491909020,8.6386356684,0.0127869678,258,0.1901839817,3.3820979810,65.4499138944,2,1,51.3994958615
daily,DIA,2026-08-17,1530,2027-01-15,0.4136986301,540.0048448494,540.5719656555,10.5021429257,0.0109358182,102,0.2534282584,10.8719689952,82.2579709290,2,1,51.3994958615
daily,DIA,2026-08-17,1530,2027-03-19,0.5863013699,543.1999165078,544.0982674321,16.5381270699,0.0083968641,92,0.2314525423,9.9486655610,112.4724800216,2,1,51.3994958615
daily,DIA,2026-08-17,1530,2027-03-31,0.6191780822,543.3196168780,544.2426428494,16.9886369403,0.0096307210,214,0.2191151505,3.1420433411,120.0228905828,2,1,51.3994958615
daily,DIA,2026-08-17,1530,2027-06-17,0.8328767123,547.3080478329,548.8711773773,28.5603244945,0.0071791327,122,0.2252682062,8.8446831042,171.9437248212,2,1,51.3994958615
daily,DIA,2026-08-17,1530,2027-06-30,0.8684931507,547.6760374379,549.1931077737,27.7001408146,0.0078378317,236,0.4014519711,21.9465037107,174.0155173499,2,1,51.3994958615
daily,DIA,2026-08-17,1530,2027-12-17,1.3342465753,555.6709995993,558.3118714864,47.5258181379,0.0074679098,143,0.4678457345,43.0141714765,303.9896847519,2,1,51.3994958615
daily,DIA,2026-08-17,1530,2028-01-21,1.4301369863,557.2527691934,560.1170203338,51.3994958615,0.0075993165,153,0.3422807083,46.7111527588,330.6541205654,2,1,51.3994958615
daily,DIA,2026-08-18,1530,2026-08-21,0.0082191781,533.3100964270,533.3072459058,-0.0534496024,0.0578573674,90,0.6906361970,0.0282606503,1.2654723863,2,1,53.5724798956
daily,DIA,2026-08-18,1530,2026-08-28,0.0273972603,533.6235738141,533.6380672124,0.2716034103,0.0212099319,92,0.0398291090,1.1531366472,2.4891174053,2,1,53.5724798956
daily,DIA,2026-08-18,1530,2026-09-04,0.0465753425,534.0500881962,534.0913329619,0.7723014496,0.0098281313,116,0.0484237035,1.4986658980,7.3194732106,2,1,53.5724798956
daily,DIA,2026-08-18,1530,2026-09-11,0.0657534247,534.3283007742,534.3967015038,1.2801255245,0.0093050750,126,0.0605798249,1.4818117371,10.6506506348,2,1,53.5724798956
daily,DIA,2026-08-18,1530,2026-09-18,0.0849315068,534.1537017397,534.2077704598,1.0122314970,0.0199116432,114,0.1089492921,3.9087633379,10.6934363779,2,1,53.5724798956
daily,DIA,2026-08-18,1530,2026-09-25,0.1041095890,534.1314209098,534.1827247259,0.9605092312,0.0237040552,144,0.0963779190,1.7454454917,9.3287616835,2,1,53.5724798956
daily,DIA,2026-08-18,1530,2026-09-30,0.1178082192,534.2555935215,534.3195786209,1.1976495920,0.0231983057,190,0.0836072819,1.0365778729,13.0579850967,2,1,53.5724798956
daily,DIA,2026-08-18,1530,2026-10-02,0.1232876712,534.4521079300,534.5372029890,1.5921924114,0.0205556501,150,0.0688805810,1.7688937480,13.2569385234,2,1,53.5724798956
daily,DIA,2026-08-18,1530,2026-10-16,0.1616438356,535.1381139861,535.2787456763,2.6279512993,0.0162513458,127,0.1254445632,6.5429139183,25.9296764706,2,1,53.5724798956
daily,DIA,2026-08-18,1530,2026-12-18,0.3342465753,537.8877355753,538.3086222819,7.8248057870,0.0112150251,166,0.2267374742,11.6122736568,63.7379708910,2,1,53.5724798956
daily,DIA,2026-08-18,1530,2026-12-31,0.3698630137,537.9309854974,538.3762356079,8.2770861400,0.0136512536,256,0.1861807182,3.6222389232,63.4188112681,2,1,53.5724798956
daily,DIA,2026-08-18,1530,2027-01-15,0.4109589041,538.9208237896,539.5428818714,11.5426618222,0.0110229330,106,0.2743084801,8.7629020973,81.2905439366,2,1,53.5724798956
daily,DIA,2026-08-18,1530,2027-03-19,0.5835616438,541.8417069099,542.9438925076,20.3414684339,0.0088463613,91,0.2215943928,10.9326485532,110.1256382954,2,1,53.5724798956
daily,DIA,2026-08-18,1530,2027-03-31,0.6164383562,541.8697497786,542.8042200896,17.2452939361,0.0109307960,217,0.2284805360,3.0166789478,116.6337708068,2,1,53.5724798956
daily,DIA,2026-08-18,1530,2027-06-17,0.8301369863,546.4417724520,547.8423934284,25.6316600776,0.0073112656,121,0.2516990163,11.8979277355,172.3442609718,2,1,53.5724798956
daily,DIA,2026-08-18,1530,2027-06-30,0.8657534247,546.3919151349,547.8744197474,27.1326235152,0.0085928042,238,0.4031097605,21.8299210199,172.4407697795,2,1,53.5724798956
daily,DIA,2026-08-18,1530,2027-12-17,1.3315068493,554.8028172235,557.7731185442,53.5379639125,0.0069596180,146,0.4679833389,39.6725393513,306.6777156832,2,1,53.5724798956
daily,DIA,2026-08-18,1530,2028-01-21,1.4273972603,556.1965810606,559.1762640763,53.5724798956,0.0076398623,149,0.5216045144,47.9512041366,332.1674020960,2,1,53.5724798956
